"username","anime_id","my_watched_episodes","my_start_date","my_finish_date","my_score","my_status","my_rewatching","my_rewatching_ep","my_last_updated","my_tags"
"Popdamolli3",936,1,"0000-00-00","0000-00-00",7,2,0,0,1457685530,""
"Mukiwara",1573,51,"0000-00-00","0000-00-00",10,2,NA,0,1423550386,""
"Mukiwara",241,11,"0000-00-00","0000-00-00",7,2,NA,0,1423521042,""
"kk363",9289,26,"0000-00-00","0000-00-00",7,2,NA,0,1331742753,""
"Popdamolli3",36474,0,"0000-00-00","0000-00-00",0,6,0,0,1506858597,""
"Mukiwara",457,0,"0000-00-00","0000-00-00",0,6,0,0,1234943881,""
"kk363",11227,12,"0000-00-00","0000-00-00",7,2,NA,0,1341041894,""
"Mukiwara",33,0,"0000-00-00","0000-00-00",0,6,0,0,1234941474,""
"bukbuk",456,0,"0000-00-00","0000-00-00",0,6,0,0,1213579219,""
"Nicholas00",1525,1,"2011-07-04","2011-07-04",7,2,NA,0,1309844846,""
"Majty",633,0,"0000-00-00","0000-00-00",0,6,NA,0,1254416364,""
"Majty",14513,25,"0000-00-00","0000-00-00",7,2,0,0,1369910705,""
"Majty",15109,12,"0000-00-00","0000-00-00",7,2,0,0,1375280530,""
"Majty",10578,2,"0000-00-00","0000-00-00",0,4,NA,0,1318377729,""
"Skops",2167,23,"0000-00-00","0000-00-00",7,2,NA,0,1315125280,""
"Nicholas00",8246,1,"2013-06-19","2013-06-19",8,2,0,0,1372016576,""
"Nicholas00",9724,1,"2011-09-09","2011-09-09",8,2,0,0,1315604662,""
"Majty",5940,3,"0000-00-00","0000-00-00",0,4,NA,0,1260903393,""
"Aniira",6045,15,"0000-00-00","0000-00-00",10,3,0,0,1305221513,""
"Nicholas00",19291,93,"2016-01-06","2016-01-29",8,2,0,0,1458526613,""
"Nicholas00",32698,2,"2016-11-15","2017-05-01",8,2,0,0,1495311387,""
"Aniira",10688,0,"0000-00-00","0000-00-00",0,6,0,0,1316459477,""
"Nicholas00",1171,3,"2016-06-12","2016-06-12",7,2,0,0,1466996056,""
"Majty",18507,12,"0000-00-00","0000-00-00",5,2,0,0,1382403586,""
"Nicholas00",28531,10,"2014-10-10","2015-01-04",6,2,NA,0,1420593043,""
"Majty",6746,14,"0000-00-00","0000-00-00",0,3,NA,0,1272207543,""
"Nicholas00",586,11,"2012-09-21","2012-09-22",8,2,0,0,1348786810,""
"Skops",10218,1,"0000-00-00","0000-00-00",3,2,0,0,1338832532,"Disappointment"
"Skops",10067,1,"2012-08-27","2012-08-27",1,2,NA,0,1346034850,""
"Riothamus12",12677,0,"0000-00-00","0000-00-00",0,6,0,0,1494802672,""
"Riothamus12",4901,5,"0000-00-00","0000-00-00",9,2,0,0,1500154018,""
"aarongeraghty",245,43,"0000-00-00","0000-00-00",7,2,0,0,1331501158,""
"shellx",3092,0,"0000-00-00","0000-00-00",0,6,0,0,1475024204,""
"Riothamus12",28249,25,"0000-00-00","0000-00-00",10,2,0,0,1455915593,""
"Riothamus12",10418,1,"0000-00-00","0000-00-00",9,2,0,0,1399430411,""
"shellx",5081,3,"0000-00-00","0000-00-00",0,1,0,0,1506909627,""
"aarongeraghty",98,0,"0000-00-00","0000-00-00",0,6,0,0,1338746033,""
"Wraith7153",5671,0,"0000-00-00","0000-00-00",0,6,0,0,1319831919,""
"aarongeraghty",11743,0,"0000-00-00","0000-00-00",0,2,NA,0,1353901907,""
"Riothamus12",232,70,"0000-00-00","0000-00-00",8,2,0,0,1494105953,""
"Riothamus12",1743,14,"0000-00-00","0000-00-00",5,2,0,0,1509476494,""
"shellx",513,0,"0000-00-00","0000-00-00",0,6,0,0,1389140407,""
"aarongeraghty",63,12,"0000-00-00","0000-00-00",10,2,NA,0,1326007545,""
"Riothamus12",18055,4,"0000-00-00","0000-00-00",5,4,0,0,1478284459,""
"shellx",759,0,"0000-00-00","0000-00-00",0,6,0,0,1389140861,""
"shellx",27411,0,"0000-00-00","0000-00-00",0,6,0,0,1470596205,""
"Riothamus12",28907,4,"0000-00-00","0000-00-00",5,4,0,0,1494379846,""
"Riothamus12",1262,6,"0000-00-00","0000-00-00",8,2,0,0,1494721358,""
"aarongeraghty",2026,52,"0000-00-00","0000-00-00",9,2,NA,0,1331501421,""
"jprspereira",1698,0,"0000-00-00","0000-00-00",0,6,0,0,1448076463,""
"jprspereira",32951,12,"0000-00-00","0000-00-00",5,2,0,0,1498009598,""
"Riothamus12",34933,0,"0000-00-00","0000-00-00",0,6,0,0,1498276465,""
"Zenaku",34480,1,"0000-00-00","0000-00-00",0,1,0,0,1525257705,""
"Riothamus12",33433,0,"0000-00-00","0000-00-00",0,6,0,0,1480014581,""
"jprspereira",34881,12,"0000-00-00","0000-00-00",7,2,0,0,1505844441,""
"Riothamus12",32566,0,"0000-00-00","0000-00-00",0,6,0,0,1455918036,""
"Rondozz",10793,22,"0000-00-00","0000-00-00",10,2,0,0,1394065733,""
"jsbchevy17",420,0,"0000-00-00","0000-00-00",0,6,NA,0,1257801428,""
"TheCrippledEgg",10697,0,"0000-00-00","0000-00-00",0,6,0,0,1492442536,""
"jprspereira",1379,0,"0000-00-00","0000-00-00",0,6,0,0,1449976200,""
"TheCrippledEgg",30902,2,"0000-00-00","2015-09-20",8,2,0,0,1442758474,"Name tricked me still good though"
"TheCrippledEgg",205,26,"0000-00-00","2015-09-06",10,2,0,0,1441595673,""
"Riothamus12",34021,0,"0000-00-00","0000-00-00",0,6,0,0,1525533182,""
"jprspereira",4280,0,"0000-00-00","0000-00-00",0,6,0,0,1448420147,""
"TheCrippledEgg",26165,0,"0000-00-00","0000-00-00",0,6,0,0,1441912768,""
"jprspereira",31658,1,"2017-09-23","2017-09-23",7,2,0,0,1506136173,""
"Riothamus12",33489,9,"0000-00-00","0000-00-00",5,4,0,0,1495072882,""
"jsbchevy17",664,0,"0000-00-00","0000-00-00",0,6,NA,0,1257789056,""
"Zenaku",25013,1,"0000-00-00","0000-00-00",0,1,0,0,1500339865,""
"hocy",11757,25,"0000-00-00","0000-00-00",7,2,0,0,1485597525,NA
"hocy",32271,2,"0000-00-00","0000-00-00",0,1,0,0,1514935503,NA
"hocy",33142,11,"0000-00-00","0000-00-00",10,2,0,0,1485599026,NA
"tenjouin",11235,6,"2012-01-06","0000-00-00",0,4,NA,0,1329252658,NA
"hocy",4224,25,"0000-00-00","0000-00-00",8,2,0,0,1494965196,NA
"zeronica",4975,12,"0000-00-00","0000-00-00",5,2,NA,0,1385649963,NA
"hocy",15225,12,"0000-00-00","0000-00-00",9,2,0,0,1485597869,NA
"hocy",8407,12,"0000-00-00","0000-00-00",8,2,0,0,1489227137,NA
"jsbchevy17",2680,0,"0000-00-00","0000-00-00",0,6,NA,0,1257796685,NA
"zeronica",45,94,"0000-00-00","0000-00-00",10,2,0,0,1360046475,NA
"jsbchevy17",3887,0,"0000-00-00","0000-00-00",0,6,NA,0,1257796903,NA
"jsbchevy17",1718,0,"0000-00-00","0000-00-00",0,6,NA,0,1257805517,NA
"jsbchevy17",3922,0,"0000-00-00","0000-00-00",0,6,NA,0,1257798164,NA
"jsbchevy17",7720,0,"0000-00-00","0000-00-00",0,6,NA,0,1266613149,NA
"jsbchevy17",2409,0,"0000-00-00","0000-00-00",0,6,NA,0,1257790008,NA
"jsbchevy17",4246,0,"0000-00-00","0000-00-00",0,6,NA,0,1257788576,NA
"jsbchevy17",6336,0,"0000-00-00","0000-00-00",0,6,NA,0,1281205175,NA
"hocy",33478,0,"0000-00-00","0000-00-00",0,6,0,0,1523701522,NA
"tenjouin",2962,1,"0000-00-00","0000-00-00",7,2,0,0,1277492911,NA
"jsbchevy17",6861,0,"0000-00-00","0000-00-00",0,6,NA,0,1257805204,NA
"AliceMercy",16,1,"0000-00-00","0000-00-00",0,4,NA,0,1347841212,""
"AliceMercy",478,26,"0000-00-00","0000-00-00",10,2,NA,0,1340478006,""
"Mason69",194,0,"0000-00-00","0000-00-00",0,6,0,0,1248994344,""
"Konida",2355,1,"0000-00-00","0000-00-00",6,2,0,0,1265684097,""
"monderin",8768,1,"2012-11-30","2012-11-30",6,2,NA,0,1354395131,"don't remember"
"Randall-kun",7647,13,"0000-00-00","0000-00-00",8,2,NA,0,1278592337,""
"Konida",356,24,"0000-00-00","0000-00-00",8,2,0,0,1265490296,""
"Mason69",392,112,"0000-00-00","0000-00-00",0,2,NA,0,1330822964,""
"Konida",1312,26,"0000-00-00","0000-00-00",7,2,0,0,1265238669,""
"Konida",2013,1,"0000-00-00","0000-00-00",7,2,0,0,1265295917,""
"Mason69",240,0,"0000-00-00","0000-00-00",0,3,0,0,1261915179,""
"Mason69",136,0,"0000-00-00","0000-00-00",0,6,0,0,1260010053,""
"Randall-kun",1066,4,"0000-00-00","0000-00-00",9,2,NA,0,1272254170,""
"Konida",1362,1,"0000-00-00","0000-00-00",7,2,0,0,1266697693,""
"Konida",2896,3,"0000-00-00","0000-00-00",6,2,0,0,1232889383,""
"monderin",4081,0,"0000-00-00","0000-00-00",0,6,0,0,1350515960,""
"Konida",2350,3,"0000-00-00","0000-00-00",8,2,0,0,1232889471,""
"Konida",530,46,"0000-00-00","0000-00-00",7,2,0,0,1265344301,""
"Konida",825,4,"0000-00-00","0000-00-00",7,2,0,0,1266697716,""
"Randall-kun",1887,24,"0000-00-00","0000-00-00",0,2,NA,0,1266591314,""
"-Iwasawa-",4719,12,"2012-04-01","2012-04-04",7,2,0,0,1333579841,""
"-Iwasawa-",3782,1,"0000-00-00","2011-06-06",6,2,0,0,1307413137,""
"Mokagonian",387,13,"0000-00-00","0000-00-00",8,2,0,0,1336938336,""
"-Iwasawa-",1953,0,"0000-00-00","0000-00-00",0,6,0,0,1297777344,""
"Mokagonian",11433,3,"0000-00-00","0000-00-00",0,6,NA,0,1395856705,""
"-Iwasawa-",263,0,"0000-00-00","0000-00-00",0,6,NA,0,1356029165,""
"-Iwasawa-",15863,24,"0000-00-00","0000-00-00",6,2,NA,0,1389286273,""
"gradezero350z",849,0,"0000-00-00","0000-00-00",9,2,0,0,0,""
"-Iwasawa-",18449,0,"0000-00-00","0000-00-00",0,6,NA,0,1368571589,""
"Mokagonian",66,0,"0000-00-00","0000-00-00",0,6,0,0,1310633343,""
"Mokagonian",6948,1,"0000-00-00","0000-00-00",9,2,0,0,1438394857,""
"-Iwasawa-",4898,24,"2011-01-05","2011-01-18",6,2,0,0,1295402432,""
"-Iwasawa-",302,0,"0000-00-00","0000-00-00",0,6,0,0,1349134281,""
"-Iwasawa-",658,0,"0000-00-00","0000-00-00",0,6,0,0,1356027944,""
"-Iwasawa-",10448,1,"0000-00-00","0000-00-00",7,2,0,0,1304674759,""
"-Iwasawa-",14617,1,"0000-00-00","0000-00-00",0,2,NA,0,1352090939,""
"-Iwasawa-",11103,10,"2011-09-23","2012-03-31",0,2,0,0,1333228809,""
"-Iwasawa-",10521,13,"2011-09-27","2011-12-25",8,2,0,0,1324816441,""
"Mokagonian",1689,3,"0000-00-00","0000-00-00",9,2,0,0,1325485685,""
"-Iwasawa-",18851,0,"0000-00-00","0000-00-00",0,6,NA,0,1372216900,""
"evilstranger",5030,0,"0000-00-00","0000-00-00",0,3,0,0,1232094681,""
"Takumi_Kuroki",1482,25,"0000-00-00","0000-00-00",7,3,0,0,1280122895,""
"Mivako",348,13,"0000-00-00","0000-00-00",6,2,0,0,1293363462,""
"Gemini93",30384,13,"0000-00-00","2015-09-26",0,2,0,0,1443321777,""
"Akaboshi",4186,10,"0000-00-00","0000-00-00",0,1,0,0,1237310743,""
"evilstranger",1799,0,"0000-00-00","0000-00-00",0,6,0,0,1275356262,""
"Gemini93",30484,4,"0000-00-00","0000-00-00",0,1,0,0,1525634221,""
"Takumi_Kuroki",226,13,"0000-00-00","0000-00-00",1,2,0,0,1280083032,""
"evilstranger",1575,25,"0000-00-00","0000-00-00",10,2,0,0,1205686221,"mecha, action, drama, awesome"
"evilstranger",477,1,"0000-00-00","0000-00-00",5,4,0,0,1238090099,""
"Takumi_Kuroki",5680,13,"0000-00-00","0000-00-00",8,2,0,0,1282414503,""
"Gemini93",32407,12,"0000-00-00","2017-06-23",0,2,0,0,1498231079,""
"evilstranger",4177,0,"0000-00-00","0000-00-00",0,3,0,0,1226456091,""
"evilstranger",8101,0,"0000-00-00","0000-00-00",0,6,0,0,1283430048,""
"Gemini93",30795,12,"0000-00-00","2016-06-28",0,2,0,0,1467164722,""
"Gemini93",25517,24,"0000-00-00","2015-03-28",0,2,0,0,1427609039,""
"Akaboshi",175,0,"2007-08-08","0000-00-00",0,3,0,0,1186628252,""
"evilstranger",408,1,"0000-00-00","0000-00-00",7,2,0,0,1248677704,""
"Gemini93",34403,5,"0000-00-00","0000-00-00",0,4,0,0,1502675280,""
"Gemini93",16035,6,"0000-00-00","0000-00-00",0,3,NA,0,1368614924,""
"thesilentking",14813,13,"0000-00-00","0000-00-00",7,2,NA,0,1441403547,""
"rinko",25013,24,"0000-00-00","0000-00-00",8,2,0,0,1431867177,""
"rinko",23317,2,"0000-00-00","0000-00-00",8,2,0,0,1433930106,""
"sfx-rayzel",143,12,"0000-00-00","0000-00-00",9,2,0,0,1185913848,""
"Juaz",468,1,"0000-00-00","0000-00-00",8,2,0,0,1451017768,""
"rinko",31245,1,"0000-00-00","0000-00-00",8,2,0,0,1478001966,""
"Nicolink121",12467,13,"0000-00-00","0000-00-00",8,2,0,0,1414118031,""
"rinko",32093,12,"0000-00-00","0000-00-00",9,2,0,0,1469446738,""
"thesilentking",13659,13,"0000-00-00","0000-00-00",8,2,0,0,1422659126,""
"Gior22",18177,1,"0000-00-00","0000-00-00",0,2,0,0,1453241033,""
"thesilentking",199,1,"0000-00-00","0000-00-00",9,2,NA,0,1423703286,""
"Juaz",24415,25,"0000-00-00","0000-00-00",10,2,0,0,1456376423,""
"Gior22",19855,13,"0000-00-00","0000-00-00",9,2,NA,0,1401316132,""
"rinko",2167,0,"0000-00-00","0000-00-00",0,6,0,0,1405094883,""
"rinko",1594,26,"0000-00-00","0000-00-00",8,2,0,0,1394872024,""
"rinko",32664,13,"0000-00-00","0000-00-00",5,2,0,0,1474967242,""
"rinko",7465,0,"0000-00-00","0000-00-00",0,6,0,0,1479211666,""
"rinko",9181,0,"0000-00-00","0000-00-00",0,6,0,0,1398330211,""
"Happosama",3258,1,"0000-00-00","0000-00-00",9,2,NA,0,1443078586,""
"Juaz",10003,0,"0000-00-00","0000-00-00",0,6,0,0,1453231208,""
"Rayxtr",11617,12,"2012-01-06","2012-03-23",6,2,NA,0,1335723723,""
"Omni-kyun",329,26,"0000-00-00","0000-00-00",5,2,0,0,1180903532,""
"Omni-kyun",5680,13,"0000-00-00","2009-07-04",9,2,0,0,1246720568,""
"Einhander1251",534,26,"0000-00-00","0000-00-00",0,2,0,0,1246495175,""
"Einhander1251",2608,26,"0000-00-00","2010-12-18",0,2,NA,0,1292669181,""
"Omni-kyun",811,6,"0000-00-00","0000-00-00",7,2,0,0,1180904837,""
"Einhander1251",2014,26,"0000-00-00","0000-00-00",0,2,0,0,1246415984,""
"Einhander1251",10719,12,"0000-00-00","0000-00-00",0,2,NA,0,1325145318,""
"sfx-rayzel",5056,1,"0000-00-00","0000-00-00",10,2,0,0,1231704785,""
"Einhander1251",790,23,"0000-00-00","0000-00-00",0,2,NA,0,1427354610,""
"Einhander1251",17187,1,"0000-00-00","0000-00-00",0,2,0,0,1396154417,""
"Omni-kyun",524,1,"0000-00-00","0000-00-00",7,2,0,0,1180903385,""
"Einhander1251",17831,12,"0000-00-00","2013-09-16",0,2,0,0,1379392753,""
"Rayxtr",32901,6,"2017-04-16","0000-00-00",0,1,0,0,1518779022,""
"Einhander1251",205,26,"0000-00-00","0000-00-00",0,2,0,0,1246415794,""
"Einhander1251",10456,13,"0000-00-00","2012-01-10",0,2,0,0,1326193733,""
"sfx-rayzel",2904,25,"0000-00-00","2008-09-30",10,2,0,0,1222803088,""
"Einhander1251",1348,0,"0000-00-00","0000-00-00",0,6,0,0,1300485311,""
"Omni-kyun",816,6,"0000-00-00","0000-00-00",7,2,0,0,1191012887,""
"Rayxtr",19023,0,"0000-00-00","0000-00-00",0,6,0,0,1518856922,""
"Allakazzam",34599,0,"0000-00-00","0000-00-00",0,6,0,0,1516128045,""
"Princo0o",12477,0,"0000-00-00","0000-00-00",0,1,0,0,1406588188,""
"soopahwafflez",392,30,"0000-00-00","0000-00-00",7,4,0,0,1354500791,""
"MechaMaddness",985,1,"0000-00-00","0000-00-00",10,2,0,0,1248279382,""
"Genox",1943,1,"0000-00-00","0000-00-00",8,2,NA,0,1257751215,""
"TomScroy",30016,1,"0000-00-00","0000-00-00",6,4,0,0,1482626621,""
"darkevee",13601,0,"0000-00-00","0000-00-00",0,6,0,0,1418217912,""
"TenObok",28805,1,"0000-00-00","0000-00-00",10,2,0,0,1498668310,""
"darkevee",12695,2,"0000-00-00","0000-00-00",10,2,NA,0,1345148802,""
"Allakazzam",14749,13,"0000-00-00","2017-06-25",7,2,0,0,1498401443,""
"TenObok",731,0,"0000-00-00","0000-00-00",0,6,0,0,1525990557,""
"MechaMaddness",182,26,"0000-00-00","0000-00-00",10,2,0,0,1239147580,""
"flyscan",15225,12,"0000-00-00","0000-00-00",5,2,0,0,1402104220,""
"TenObok",34825,3,"0000-00-00","0000-00-00",4,4,0,0,1500666215,""
"Omni-kyun",30276,12,"0000-00-00","0000-00-00",0,2,0,0,1458498120,""
"TomScroy",1090,1,"0000-00-00","0000-00-00",4,2,0,0,1515552539,""
"TenObok",28999,13,"0000-00-00","0000-00-00",8,2,0,0,1485961112,""
"Omni-kyun",32494,13,"0000-00-00","0000-00-00",7,1,0,0,1475413755,""
"darkevee",19815,0,"0000-00-00","0000-00-00",0,6,0,0,1417899932,""
"TenObok",36796,2,"2018-01-26","2018-01-26",6,2,0,0,1516977514,""
"Raine292",249,167,"0000-00-00","0000-00-00",9,2,0,0,1213657527,""
"BlueBean",164,1,"0000-00-00","0000-00-00",6,2,NA,0,1240983532,""
"Kuze-sama",3087,1,"0000-00-00","0000-00-00",0,2,0,0,1524436251,""
"Kuze-sama",894,1,"0000-00-00","0000-00-00",4,2,0,0,1262746894,""
"BlueBean",20785,5,"0000-00-00","0000-00-00",0,4,0,0,1414650328,""
"Jojko",16011,5,"0000-00-00","0000-00-00",0,1,0,0,1476987999,""
"BlueBean",12031,38,"0000-00-00","2014-05-24",9,2,NA,0,1400923433,""
"BlueBean",355,24,"0000-00-00","0000-00-00",7,2,0,0,1212090492,""
"Raine292",20,220,"0000-00-00","0000-00-00",8,2,0,0,1213657222,""
"Kuze-sama",2130,25,"0000-00-00","0000-00-00",5,2,0,0,1271129059,""
"DEADRUGGAH",33926,12,"0000-00-00","0000-00-00",7,2,0,0,1497916383,""
"DEADRUGGAH",7711,1,"0000-00-00","0000-00-00",6,2,0,0,1490258920,""
"Kuze-sama",6288,1,"0000-00-00","0000-00-00",7,2,0,0,1294240564,""
"BlueBean",427,51,"0000-00-00","2013-05-19",8,2,NA,0,1369005204,"3"
"DeadLain",3466,1,"0000-00-00","0000-00-00",8,2,NA,0,1317963206,""
"BlueBean",21,20,"0000-00-00","0000-00-00",0,3,NA,0,1371891495,""
"AshaLifle",5114,8,"2010-02-19","0000-00-00",9,1,NA,0,1266765468,""
"DeadLain",2175,1,"0000-00-00","0000-00-00",8,2,NA,0,1317963216,""
"BlueBean",2044,13,"0000-00-00","0000-00-00",8,6,0,0,1239907061,""
"Kuze-sama",1399,3,"0000-00-00","0000-00-00",6,2,0,0,1322267786,""
"Morringhan",10418,1,"2011-10-20","2011-10-20",8,2,NA,0,1319208882,NA
"ShanA23x",30503,13,"2015-10-04","2016-02-25",0,2,0,0,1456411442,NA
"4hmk",137,8,"0000-00-00","0000-00-00",0,2,0,0,1495856508,NA
"Morringhan",24821,1,"0000-00-00","0000-00-00",0,1,0,0,1405629852,NA
"Morringhan",7817,10,"2010-00-00","0000-00-00",5,3,0,0,1317649951,NA
"luminell",9513,21,"0000-00-00","0000-00-00",7,1,0,0,1307910244,NA
"luminell",9941,13,"0000-00-00","0000-00-00",8,1,0,0,1309117601,NA
"Morringhan",10379,13,"2011-00-00","0000-00-00",9,2,NA,0,1327020231,NA
"pexison",1735,0,"0000-00-00","0000-00-00",0,6,0,0,1226115113,NA
"pexison",889,12,"0000-00-00","0000-00-00",0,2,NA,0,1273201175,NA
"monkeypower01",523,1,"0000-00-00","0000-00-00",10,2,0,0,1301188718,NA
"pexison",4896,26,"0000-00-00","0000-00-00",0,2,NA,0,1273237227,NA
"mtwini09",1118,1,"0000-00-00","0000-00-00",8,2,0,0,1301036748,NA
"4hmk",7769,0,"0000-00-00","0000-00-00",0,1,0,0,1516334828,NA
"Morringhan",6864,2,"2011-00-00","2011-00-00",10,2,0,0,1317239569,NA
"pexison",1,26,"0000-00-00","0000-00-00",0,2,0,0,1221101240,NA
"Morringhan",9253,24,"2011-00-00","2011-09-22",10,2,0,0,1317236911,NA
"pexison",9919,25,"0000-00-00","0000-00-00",0,2,NA,0,1324671085,NA
"monkeypower01",5680,0,"0000-00-00","0000-00-00",0,6,0,0,1302062117,NA
"Morringhan",1280,2,"0000-00-00","0000-00-00",0,3,NA,0,1317999549,NA
"SheyCroix",1270,1,"2017-03-23","2017-03-23",6,2,0,0,1490300836,"Action, Mecha, Military, Sci-Fi, #06"
"SheyCroix",8935,1,"2018-04-21","2018-04-21",4,2,0,0,1524359555,"Comedy, Sci-Fi, Short ep, -5m"
"SheyCroix",6956,13,"2013-07-13","2013-07-14",7,2,0,0,1373859689,"Comedy, Slice of Life"
"SheyCroix",2934,0,"0000-00-00","0000-00-00",0,6,0,0,1499044135,"Comedy"
"4hmk",12867,1,"0000-00-00","0000-00-00",0,2,0,0,1497587188,""
"SheyCroix",9916,0,"0000-00-00","0000-00-00",0,6,0,0,1499230975,"Sports, Pre-80"
"SheyCroix",4224,25,"2008-10-02","2009-03-26",8,2,NA,0,1306627329,"Comedy, Romance, School, Slice of Life"
"SheyCroix",5060,52,"2014-03-27","2015-07-09",7,2,NA,0,1436493319,"Comedy, Historical, Parody"
"SheyCroix",1691,0,"0000-00-00","0000-00-00",0,6,0,0,1500323047,"Action, Magic, Romance, Fantasy, Shounen"
"SheyCroix",506,0,"0000-00-00","0000-00-00",0,6,0,0,1430791561,"Drama, Romance, Shoujo, Ult"
"SheyCroix",3079,0,"0000-00-00","0000-00-00",0,6,0,0,1489597588,"Mecha, Military, Sci-Fi, Shounen, Space, Ult"
"SheyCroix",4581,0,"0000-00-00","0000-00-00",0,6,0,0,1498511513,"Action, Horror, Martial Arts, AeC"
"SheyCroix",26,0,"0000-00-00","0000-00-00",0,3,0,0,1499280206,"Action, Sci-Fi, Psychological, Drama"
"SheyCroix",5702,9,"2017-05-29","2017-05-29",6,2,0,0,1496114969,"Action, Super Power, Magic, Romance, Fantasy, '17 AWC, 1yr, #09"
"4hmk",10798,0,"0000-00-00","0000-00-00",0,1,0,0,1512322077,""
"4hmk",34712,0,"0000-00-00","0000-00-00",0,6,0,0,1496718087,""
"SheyCroix",6547,13,"2010-03-22","2010-06-26",9,2,NA,0,1309652769,"Action, Comedy, Drama, School, Supernatural"
"4hmk",13247,1,"0000-00-00","0000-00-00",7,2,0,0,1498563797,""
"4hmk",14373,0,"0000-00-00","0000-00-00",0,3,0,0,1498202573,""
"SheyCroix",10108,0,"0000-00-00","0000-00-00",0,6,0,0,1384403677,"Comedy"
"SheyCroix",16157,12,"2013-07-13","2013-10-01",7,2,0,0,1380680876,"Action, Comedy, Fantasy, Parody, Sci-Fi, Supernatural"
"SheyCroix",31448,1,"2016-09-11","2016-09-11",6,2,0,0,1473572106,"Comedy, Magic"
"SheyCroix",22839,1,"2015-05-27","2015-05-27",7,2,0,0,1432750519,"School, Slice of Life"
"SheyCroix",18671,0,"0000-00-00","0000-00-00",0,6,0,0,1456972859,"Comedy, Drama, Romance, School, Slice of Life"
"SheyCroix",24985,0,"0000-00-00","0000-00-00",0,6,0,0,1500324549,"School, Shoujo"
"SheyCroix",28235,0,"0000-00-00","0000-00-00",0,6,0,0,1501994719,"Comedy, Romance, Samurai, Drama, Sci-Fi, Korean"
"SheyCroix",23385,1,"2014-10-25","2014-10-25",7,2,NA,0,1414288824,"Fantasy, Slice of Life, Supernatural"
"SheyCroix",33263,8,"2016-10-28","2018-01-15",6,2,0,0,1516059321,"Action, Drama, Mystery, Supernatural, '18 AWC"
"SheyCroix",25543,0,"0000-00-00","0000-00-00",0,6,0,0,1407251349,"Action, Mecha"
"SheyCroix",23129,1,"2016-07-25","2016-07-25",5,2,0,0,1469493812,"Magic, Music, Shoujo"
"SheyCroix",31793,12,"2016-01-11","2016-04-27",6,2,0,0,1461780290,"Comedy, Magic"
"SheyCroix",14067,1,"2016-12-10","2016-12-10",4,2,0,0,1481418733,"Action, Comedy, Parody, Police"
"SheyCroix",23151,13,"2014-07-06","2014-09-28",7,2,0,0,1411949757,"Music, Shoujo, Slice of Life"
"SheyCroix",28391,12,"2016-01-11","2016-04-27",5,2,0,0,1461770577,"Drama, School, Sci-Fi, Sports"
"SheyCroix",30367,3,"2016-11-21","2018-03-06",6,2,0,0,1520364813,"Comedy, Short ep, -5m"
"SheyCroix",23225,1,"2015-10-07","2015-10-07",7,2,NA,0,1444263368,"Comedy, Shoujo Ai, Slice of Life"
"SheyCroix",10805,1,"2013-02-17","2013-02-17",7,2,NA,0,1361144013,"Comedy, Music, Shounen, Supernatural"
"SheyCroix",10884,12,"2012-04-09","2012-12-19",7,2,NA,0,1355972616,"Game, School, Slice of Life"
"SheyCroix",27829,17,"2015-10-02","0000-00-00",7,3,0,0,1455130145,"Action, Mecha, Military, Sci-Fi"
"SheyCroix",11597,11,"2017-02-06","2017-02-06",0,2,0,0,1486431642,"Comedy, Mystery, Supernatural, 52w, #04, 1yr, '17 AWC"
"Inuki",1146,1,"0000-00-00","0000-00-00",7,2,0,0,1222629582,""
"Inuki",12053,1,"0000-00-00","0000-00-00",8,2,0,0,1382391092,""
"Inuki",4715,1,"0000-00-00","0000-00-00",7,2,0,0,1222886677,""
"SheyCroix",34393,12,"2017-04-12","2017-06-28",8,2,0,0,1498702369,"Harem, Slice of Life"
"SheyCroix",37285,1,"2018-02-09","2018-02-09",5,2,0,0,1518178844,"Historical, Parody, Short ep, -1m"
"Inuki",7588,12,"2010-05-11","2010-07-10",8,2,NA,0,1278775470,""
"Inuki",9936,12,"0000-00-00","2011-12-25",6,2,NA,0,1324843191,""
"Inuki",228,26,"2008-07-14","0000-00-00",7,2,0,0,1216917531,""
"Inuki",2224,19,"0000-00-00","0000-00-00",6,2,0,0,0,""
"SheyCroix",34618,0,"0000-00-00","0000-00-00",0,3,0,0,1521306705,"Slice of Life, Comedy"
"Inuki",532,38,"0000-00-00","0000-00-00",8,2,0,0,1197470206,""
"SheyCroix",35932,1,"2017-08-06","2017-08-06",7,2,0,0,1502042991,"Drama"
"SheyCroix",37044,0,"0000-00-00","0000-00-00",0,6,0,0,1519568582,"Drama, Romance, School, Short ep, -15m, Chinese"
"Inuki",12403,12,"0000-00-00","2012-09-19",7,2,0,0,1348081960,""
